contrat_id,client_id,produit_id,type_produit,date_souscription,date_effet,date_echeance,prime_mensuelle,capital_assure,franchise,statut,mode_paiement,loaded_at
CTR_011216,CLI_004556,PROD_Auto_04,Auto,2022-12-10,2022-12-10,2026-11-19,113.19,32617.45,500,Actif,Prélèvement,2026-02-15 18:34:26.548615
CTR_011217,CLI_004557,PROD_Épargne_05,Épargne,2024-01-23,2024-01-23,2028-01-02,587.79,25621.82,0,Résilié,Prélèvement,2026-02-15 18:34:26.549466
CTR_011218,CLI_004557,PROD_Habitation_03,Habitation,2022-09-26,2022-09-26,2023-09-21,66.11,103952.87,1000,Actif,Prélèvement,2026-02-15 18:34:26.549741
CTR_011219,CLI_004557,PROD_Auto_01,Auto,2024-06-27,2024-06-27,2029-06-01,36.54,25345.5,300,Actif,Prélèvement,2026-02-15 18:34:26.549999
CTR_011220,CLI_004557,PROD_Épargne_01,Épargne,2024-10-06,2024-10-06,2025-10-01,153.0,68224.95,0,Actif,Prélèvement,2026-02-15 18:34:26.550295
CTR_011221,CLI_004558,PROD_Habitation_01,Habitation,2024-12-17,2024-12-17,2029-11-21,59.77,265557.26,1000,Actif,Virement,2026-02-15 18:34:26.554195
CTR_011222,CLI_004558,PROD_Épargne_05,Épargne,2024-12-09,2024-12-09,2025-12-04,869.46,27195.85,0,Actif,Carte,2026-02-15 18:34:26.554761
CTR_011223,CLI_004558,PROD_Santé_01,Santé,2024-12-11,2024-12-11,2028-11-20,119.23,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.555102
CTR_011224,CLI_004558,PROD_Auto_03,Auto,2024-11-19,2024-11-19,2027-11-04,131.21,30254.35,500,Résilié,Prélèvement,2026-02-15 18:34:26.555582
CTR_011225,CLI_004559,PROD_Santé_05,Santé,2024-05-05,2024-05-05,2027-04-20,120.82,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.556490
CTR_011226,CLI_004559,PROD_Auto_04,Auto,2023-12-13,2023-12-13,2025-12-02,143.43,10480.09,500,Actif,Virement,2026-02-15 18:34:26.556723
CTR_011227,CLI_004559,PROD_Auto_04,Auto,2024-05-16,2024-05-16,2029-04-20,35.35,40278.17,1000,Actif,Prélèvement,2026-02-15 18:34:26.556942
CTR_011228,CLI_004560,PROD_Santé_01,Santé,2023-02-06,2023-02-06,2028-01-11,151.69,0.0,0,Actif,Virement,2026-02-15 18:34:26.557629
CTR_011229,CLI_004560,PROD_Auto_04,Auto,2023-08-31,2023-08-31,2025-08-20,99.87,28328.75,500,Actif,Prélèvement,2026-02-15 18:34:26.557911
CTR_011230,CLI_004560,PROD_Auto_03,Auto,2023-12-02,2023-12-02,2026-11-16,70.34,10179.5,1000,Actif,Prélèvement,2026-02-15 18:34:26.558118
CTR_011231,CLI_004560,PROD_Auto_05,Auto,2023-02-18,2023-02-18,2025-02-07,147.95,30057.3,1000,Actif,Virement,2026-02-15 18:34:26.558310
CTR_011232,CLI_004561,PROD_Épargne_02,Épargne,2024-11-22,2024-11-22,2025-11-17,272.54,53305.79,0,Actif,Prélèvement,2026-02-15 18:34:26.558962
CTR_011233,CLI_004561,PROD_Auto_04,Auto,2024-08-27,2024-08-27,2029-08-01,94.32,27187.03,500,Actif,Carte,2026-02-15 18:34:26.559181
CTR_011234,CLI_004561,PROD_Vie_05,Vie,2023-11-11,2023-11-11,2025-10-31,145.03,449207.65,0,Résilié,Virement,2026-02-15 18:34:26.559365
CTR_011235,CLI_004561,PROD_Santé_04,Santé,2024-07-20,2024-07-20,2027-07-05,82.95,0.0,0,Actif,Carte,2026-02-15 18:34:26.559546
CTR_011236,CLI_004562,PROD_Auto_02,Auto,2023-12-30,2023-12-30,2028-12-03,130.63,17713.16,300,Résilié,Prélèvement,2026-02-15 18:34:26.578966
CTR_011237,CLI_004562,PROD_Santé_01,Santé,2024-06-07,2024-06-07,2025-06-02,138.57,0.0,0,Résilié,Prélèvement,2026-02-15 18:34:26.579367
CTR_011238,CLI_004562,PROD_Épargne_03,Épargne,2023-05-24,2023-05-24,2024-05-18,802.3,94298.56,0,Actif,Virement,2026-02-15 18:34:26.581036
CTR_011239,CLI_004563,PROD_Vie_04,Vie,2024-01-08,2024-01-08,2025-01-02,476.78,336042.12,0,Actif,Carte,2026-02-15 18:34:26.582178
CTR_011240,CLI_004563,PROD_Santé_02,Santé,2023-12-03,2023-12-03,2026-11-17,58.81,0.0,0,Résilié,Prélèvement,2026-02-15 18:34:26.582488
CTR_011241,CLI_004564,PROD_Vie_05,Vie,2024-05-17,2024-05-17,2025-05-12,167.02,431627.05,0,Résilié,Carte,2026-02-15 18:34:26.583456
CTR_011242,CLI_004564,PROD_Santé_03,Santé,2022-09-06,2022-09-06,2027-08-11,135.9,0.0,0,Résilié,Prélèvement,2026-02-15 18:34:26.583945
CTR_011243,CLI_004564,PROD_Vie_05,Vie,2022-04-01,2022-04-01,2026-03-11,114.01,404017.92,0,Actif,Carte,2026-02-15 18:34:26.588827
CTR_011244,CLI_004564,PROD_Vie_05,Vie,2024-04-01,2024-04-01,2025-03-27,132.67,212505.56,0,Actif,Virement,2026-02-15 18:34:26.589394
CTR_011245,CLI_004565,PROD_Épargne_03,Épargne,2024-12-29,2024-12-29,2028-12-08,348.69,13746.38,0,Actif,Prélèvement,2026-02-15 18:34:26.590382
CTR_011246,CLI_004565,PROD_Santé_01,Santé,2024-12-27,2024-12-27,2029-12-01,181.31,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.590672
CTR_011247,CLI_004566,PROD_Épargne_02,Épargne,2022-10-31,2022-10-31,2023-10-26,661.06,35022.79,0,Résilié,Prélèvement,2026-02-15 18:34:26.591501
CTR_011248,CLI_004566,PROD_Santé_04,Santé,2023-05-11,2023-05-11,2028-04-14,85.74,0.0,0,Résilié,Prélèvement,2026-02-15 18:34:26.591765
CTR_011249,CLI_004566,PROD_Vie_01,Vie,2022-10-10,2022-10-10,2025-09-24,336.9,282211.44,0,Actif,Prélèvement,2026-02-15 18:34:26.592013
CTR_011250,CLI_004566,PROD_Vie_03,Vie,2024-07-11,2024-07-11,2026-07-01,358.5,405061.63,0,Actif,Carte,2026-02-15 18:34:26.592253
CTR_011251,CLI_004567,PROD_Auto_04,Auto,2024-05-16,2024-05-16,2025-05-11,141.54,34430.8,200,Actif,Prélèvement,2026-02-15 18:34:26.594503
CTR_011252,CLI_004567,PROD_Épargne_04,Épargne,2024-07-11,2024-07-11,2028-06-20,889.73,33891.48,0,Actif,Prélèvement,2026-02-15 18:34:26.594772
CTR_011253,CLI_004567,PROD_Auto_01,Auto,2023-10-30,2023-10-30,2027-10-09,95.88,23901.62,1000,Actif,Virement,2026-02-15 18:34:26.595041
CTR_011254,CLI_004567,PROD_Habitation_04,Habitation,2023-12-28,2023-12-28,2028-12-01,63.43,202279.26,1000,Actif,Prélèvement,2026-02-15 18:34:26.595300
CTR_011255,CLI_004568,PROD_Épargne_02,Épargne,2022-04-05,2022-04-05,2026-03-15,316.15,66305.95,0,Actif,Prélèvement,2026-02-15 18:34:26.596072
CTR_011256,CLI_004569,PROD_Habitation_03,Habitation,2024-11-03,2024-11-03,2026-10-24,24.46,190735.32,300,Résilié,Prélèvement,2026-02-15 18:34:26.596793
CTR_011257,CLI_004569,PROD_Santé_03,Santé,2024-04-11,2024-04-11,2028-03-21,77.67,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.596941
CTR_011258,CLI_004569,PROD_Habitation_05,Habitation,2024-10-07,2024-10-07,2025-10-02,77.17,263802.21,500,Actif,Carte,2026-02-15 18:34:26.597073
CTR_011259,CLI_004569,PROD_Auto_04,Auto,2023-09-11,2023-09-11,2028-08-15,124.57,30280.99,300,Résilié,Prélèvement,2026-02-15 18:34:26.597287
CTR_011260,CLI_004570,PROD_Santé_03,Santé,2024-12-11,2024-12-11,2028-11-20,84.44,0.0,0,Actif,Virement,2026-02-15 18:34:26.597960
CTR_011261,CLI_004570,PROD_Auto_05,Auto,2024-03-01,2024-03-01,2028-02-09,106.34,45934.76,300,Actif,Prélèvement,2026-02-15 18:34:26.598218
CTR_011262,CLI_004571,PROD_Épargne_01,Épargne,2024-12-12,2024-12-12,2028-11-21,506.53,25109.9,0,Actif,Virement,2026-02-15 18:34:26.599086
CTR_011263,CLI_004571,PROD_Vie_03,Vie,2024-06-26,2024-06-26,2028-06-05,126.96,185061.88,0,Actif,Carte,2026-02-15 18:34:26.599363
CTR_011264,CLI_004571,PROD_Vie_05,Vie,2024-12-20,2024-12-20,2029-11-24,343.47,161563.99,0,Actif,Virement,2026-02-15 18:34:26.599598
CTR_011265,CLI_004571,PROD_Santé_05,Santé,2024-08-03,2024-08-03,2025-07-29,133.67,0.0,0,Actif,Virement,2026-02-15 18:34:26.599811
CTR_011266,CLI_004572,PROD_Épargne_01,Épargne,2024-10-01,2024-10-01,2025-09-26,849.76,41984.45,0,Actif,Carte,2026-02-15 18:34:26.600586
CTR_011267,CLI_004573,PROD_Auto_02,Auto,2024-07-08,2024-07-08,2029-06-12,110.08,49992.27,300,Actif,Prélèvement,2026-02-15 18:34:26.601198
CTR_011268,CLI_004573,PROD_Santé_02,Santé,2024-04-07,2024-04-07,2028-03-17,74.21,0.0,0,Résilié,Carte,2026-02-15 18:34:26.601434
CTR_011269,CLI_004573,PROD_Auto_01,Auto,2024-10-24,2024-10-24,2029-09-28,118.66,14613.38,200,Résilié,Virement,2026-02-15 18:34:26.601672
CTR_011270,CLI_004574,PROD_Auto_05,Auto,2023-10-22,2023-10-22,2026-10-06,121.45,32644.35,300,Résilié,Carte,2026-02-15 18:34:26.602590
CTR_011271,CLI_004574,PROD_Vie_05,Vie,2024-11-02,2024-11-02,2025-10-28,243.05,230534.26,0,Actif,Carte,2026-02-15 18:34:26.602865
CTR_011272,CLI_004575,PROD_Auto_05,Auto,2023-10-28,2023-10-28,2028-10-01,74.32,13220.47,300,Actif,Virement,2026-02-15 18:34:26.603711
CTR_011273,CLI_004576,PROD_Vie_03,Vie,2024-12-11,2024-12-11,2025-12-06,117.24,82599.37,0,Actif,Prélèvement,2026-02-15 18:34:26.604713
CTR_011274,CLI_004576,PROD_Santé_05,Santé,2024-06-14,2024-06-14,2025-06-09,64.19,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.605013
CTR_011275,CLI_004576,PROD_Épargne_03,Épargne,2024-09-25,2024-09-25,2026-09-15,747.97,67301.25,0,Actif,Prélèvement,2026-02-15 18:34:26.605281
CTR_011276,CLI_004576,PROD_Auto_03,Auto,2024-10-15,2024-10-15,2026-10-05,91.24,26348.84,200,Actif,Prélèvement,2026-02-15 18:34:26.605533
CTR_011277,CLI_004577,PROD_Habitation_04,Habitation,2023-02-04,2023-02-04,2028-01-09,92.12,281597.81,500,Actif,Prélèvement,2026-02-15 18:34:26.606890
CTR_011278,CLI_004577,PROD_Auto_05,Auto,2024-10-27,2024-10-27,2028-10-06,127.67,19519.7,200,Actif,Prélèvement,2026-02-15 18:34:26.607509
CTR_011279,CLI_004577,PROD_Vie_04,Vie,2024-08-30,2024-08-30,2028-08-09,373.41,266077.06,0,Actif,Prélèvement,2026-02-15 18:34:26.607984
CTR_011280,CLI_004577,PROD_Habitation_02,Habitation,2022-10-29,2022-10-29,2023-10-24,63.79,180045.37,300,Actif,Prélèvement,2026-02-15 18:34:26.608275
CTR_011281,CLI_004578,PROD_Épargne_03,Épargne,2023-10-18,2023-10-18,2027-09-27,772.09,70885.93,0,Résilié,Virement,2026-02-15 18:34:26.609312
CTR_011282,CLI_004578,PROD_Auto_01,Auto,2024-09-26,2024-09-26,2029-08-31,117.4,26094.55,300,Actif,Prélèvement,2026-02-15 18:34:26.609580
CTR_011283,CLI_004578,PROD_Auto_04,Auto,2024-08-03,2024-08-03,2027-07-19,64.51,12651.63,1000,Résilié,Virement,2026-02-15 18:34:26.609826
CTR_011284,CLI_004578,PROD_Vie_02,Vie,2024-09-18,2024-09-18,2026-09-08,357.88,385418.52,0,Résilié,Virement,2026-02-15 18:34:26.610061
CTR_011285,CLI_004579,PROD_Santé_05,Santé,2024-09-08,2024-09-08,2029-08-13,95.59,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.611191
CTR_011286,CLI_004579,PROD_Vie_02,Vie,2024-08-12,2024-08-12,2028-07-22,492.78,296692.94,0,Résilié,Virement,2026-02-15 18:34:26.611435
CTR_011287,CLI_004579,PROD_Habitation_05,Habitation,2024-12-18,2024-12-18,2027-12-03,20.7,129805.97,300,Actif,Prélèvement,2026-02-15 18:34:26.612062
CTR_011288,CLI_004579,PROD_Vie_03,Vie,2024-09-19,2024-09-19,2029-08-24,427.56,438442.31,0,Actif,Prélèvement,2026-02-15 18:34:26.614373
CTR_011289,CLI_004580,PROD_Auto_05,Auto,2023-10-10,2023-10-10,2025-09-29,43.18,14119.85,200,Actif,Carte,2026-02-15 18:34:26.615885
CTR_011290,CLI_004580,PROD_Santé_05,Santé,2024-08-31,2024-08-31,2027-08-16,124.43,0.0,0,Actif,Virement,2026-02-15 18:34:26.616174
CTR_011291,CLI_004580,PROD_Vie_01,Vie,2024-07-31,2024-07-31,2028-07-10,140.43,117465.2,0,Actif,Virement,2026-02-15 18:34:26.616461
CTR_011292,CLI_004580,PROD_Santé_01,Santé,2024-09-24,2024-09-24,2028-09-03,145.13,0.0,0,Actif,Virement,2026-02-15 18:34:26.616725
CTR_011293,CLI_004581,PROD_Habitation_03,Habitation,2024-10-05,2024-10-05,2025-09-30,70.01,276124.58,1000,Actif,Virement,2026-02-15 18:34:26.618097
CTR_011294,CLI_004581,PROD_Vie_02,Vie,2024-05-14,2024-05-14,2028-04-23,449.13,127852.76,0,Actif,Virement,2026-02-15 18:34:26.618392
CTR_011295,CLI_004581,PROD_Épargne_04,Épargne,2023-08-19,2023-08-19,2028-07-23,879.59,49279.35,0,Résilié,Prélèvement,2026-02-15 18:34:26.618992
CTR_011296,CLI_004581,PROD_Vie_01,Vie,2024-06-28,2024-06-28,2027-06-13,362.43,376148.56,0,Actif,Virement,2026-02-15 18:34:26.619294
CTR_011297,CLI_004582,PROD_Auto_02,Auto,2024-12-30,2024-12-30,2025-12-25,126.57,29537.8,1000,Actif,Virement,2026-02-15 18:34:26.621049
CTR_011298,CLI_004582,PROD_Auto_01,Auto,2024-12-29,2024-12-29,2025-12-24,61.26,33718.24,300,Actif,Virement,2026-02-15 18:34:26.622150
CTR_011299,CLI_004582,PROD_Vie_03,Vie,2024-12-29,2024-12-29,2028-12-08,148.89,445623.02,0,Résilié,Virement,2026-02-15 18:34:26.622532
CTR_011300,CLI_004582,PROD_Santé_02,Santé,2024-12-30,2024-12-30,2029-12-04,189.1,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.623400
CTR_011301,CLI_004583,PROD_Vie_01,Vie,2024-04-05,2024-04-05,2028-03-15,477.21,288393.11,0,Actif,Carte,2026-02-15 18:34:26.625157
CTR_011302,CLI_004583,PROD_Vie_05,Vie,2024-04-01,2024-04-01,2029-03-06,217.42,102507.06,0,Actif,Carte,2026-02-15 18:34:26.625583
CTR_011303,CLI_004583,PROD_Épargne_02,Épargne,2024-11-26,2024-11-26,2029-10-31,153.5,37565.59,0,Actif,Carte,2026-02-15 18:34:26.625916
CTR_011304,CLI_004583,PROD_Auto_02,Auto,2024-10-15,2024-10-15,2029-09-19,71.87,49364.8,300,Résilié,Carte,2026-02-15 18:34:26.626184
CTR_011305,CLI_004584,PROD_Santé_03,Santé,2024-12-30,2024-12-30,2027-12-15,79.52,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.626947
CTR_011306,CLI_004584,PROD_Vie_04,Vie,2024-09-01,2024-09-01,2026-08-22,289.4,121182.73,0,Actif,Carte,2026-02-15 18:34:26.627097
CTR_011307,CLI_004584,PROD_Vie_02,Vie,2024-10-17,2024-10-17,2025-10-12,192.9,299419.81,0,Résilié,Prélèvement,2026-02-15 18:34:26.627253
CTR_011308,CLI_004584,PROD_Vie_04,Vie,2024-09-01,2024-09-01,2026-08-22,262.02,167608.18,0,Actif,Virement,2026-02-15 18:34:26.627433
CTR_011309,CLI_004585,PROD_Vie_03,Vie,2024-06-16,2024-06-16,2026-06-06,311.45,263714.96,0,Actif,Prélèvement,2026-02-15 18:34:26.628197
CTR_011310,CLI_004585,PROD_Habitation_03,Habitation,2023-05-03,2023-05-03,2025-04-22,99.22,67626.37,500,Résilié,Prélèvement,2026-02-15 18:34:26.628438
CTR_011311,CLI_004585,PROD_Épargne_03,Épargne,2024-03-19,2024-03-19,2029-02-21,371.49,69771.84,0,Actif,Prélèvement,2026-02-15 18:34:26.628625
CTR_011312,CLI_004586,PROD_Vie_01,Vie,2023-05-03,2023-05-03,2026-04-17,431.12,265678.99,0,Actif,Carte,2026-02-15 18:34:26.629326
CTR_011313,CLI_004587,PROD_Vie_03,Vie,2024-09-30,2024-09-30,2028-09-09,282.04,325370.9,0,Actif,Prélèvement,2026-02-15 18:34:26.629872
CTR_011314,CLI_004587,PROD_Épargne_01,Épargne,2024-10-19,2024-10-19,2026-10-09,361.88,81153.11,0,Actif,Virement,2026-02-15 18:34:26.630124
CTR_011315,CLI_004588,PROD_Santé_01,Santé,2022-07-22,2022-07-22,2024-07-11,198.83,0.0,0,Résilié,Virement,2026-02-15 18:34:26.630829
CTR_011316,CLI_004589,PROD_Épargne_02,Épargne,2024-12-03,2024-12-03,2025-11-28,592.25,37215.32,0,Actif,Virement,2026-02-15 18:34:26.631524
CTR_011317,CLI_004589,PROD_Habitation_05,Habitation,2024-11-27,2024-11-27,2027-11-12,43.32,121277.57,500,Actif,Virement,2026-02-15 18:34:26.631777
CTR_011318,CLI_004589,PROD_Habitation_04,Habitation,2024-12-25,2024-12-25,2029-11-29,67.07,92979.14,500,Résilié,Carte,2026-02-15 18:34:26.632013
CTR_011319,CLI_004589,PROD_Santé_05,Santé,2024-11-24,2024-11-24,2027-11-09,129.62,0.0,0,Actif,Carte,2026-02-15 18:34:26.632228
CTR_011320,CLI_004590,PROD_Santé_05,Santé,2024-08-02,2024-08-02,2029-07-07,183.12,0.0,0,Actif,Virement,2026-02-15 18:34:26.632990
CTR_011321,CLI_004591,PROD_Vie_01,Vie,2023-04-15,2023-04-15,2026-03-30,308.18,376343.68,0,Actif,Virement,2026-02-15 18:34:26.633731
CTR_011322,CLI_004592,PROD_Vie_02,Vie,2024-07-17,2024-07-17,2027-07-02,442.86,123784.77,0,Actif,Carte,2026-02-15 18:34:26.634649
CTR_011323,CLI_004592,PROD_Habitation_01,Habitation,2024-08-21,2024-08-21,2029-07-26,41.84,165287.02,500,Actif,Carte,2026-02-15 18:34:26.635987
CTR_011324,CLI_004592,PROD_Auto_01,Auto,2024-05-30,2024-05-30,2029-05-04,93.39,44487.18,200,Actif,Virement,2026-02-15 18:34:26.636436
CTR_011325,CLI_004593,PROD_Habitation_03,Habitation,2024-04-13,2024-04-13,2026-04-03,71.78,293447.45,300,Actif,Prélèvement,2026-02-15 18:34:26.637832
CTR_011326,CLI_004593,PROD_Santé_04,Santé,2023-12-18,2023-12-18,2025-12-07,185.3,0.0,0,Actif,Virement,2026-02-15 18:34:26.638350
CTR_011327,CLI_004593,PROD_Auto_05,Auto,2024-01-22,2024-01-22,2027-01-06,87.39,14704.57,200,Actif,Virement,2026-02-15 18:34:26.638736
CTR_011328,CLI_004593,PROD_Épargne_04,Épargne,2024-08-10,2024-08-10,2028-07-20,635.21,46383.12,0,Résilié,Virement,2026-02-15 18:34:26.639048
CTR_011329,CLI_004594,PROD_Vie_04,Vie,2024-12-28,2024-12-28,2029-12-02,120.84,392889.08,0,Résilié,Virement,2026-02-15 18:34:26.640119
CTR_011330,CLI_004595,PROD_Vie_05,Vie,2023-10-25,2023-10-25,2028-09-28,368.86,471648.2,0,Résilié,Virement,2026-02-15 18:34:26.641079
CTR_011331,CLI_004595,PROD_Habitation_04,Habitation,2024-08-16,2024-08-16,2025-08-11,86.43,189347.28,1000,Actif,Virement,2026-02-15 18:34:26.641430
CTR_011332,CLI_004596,PROD_Vie_03,Vie,2024-05-22,2024-05-22,2028-05-01,310.71,458635.86,0,Actif,Carte,2026-02-15 18:34:26.642397
CTR_011333,CLI_004597,PROD_Vie_04,Vie,2024-05-26,2024-05-26,2029-04-30,452.6,427805.6,0,Résilié,Virement,2026-02-15 18:34:26.643309
CTR_011334,CLI_004598,PROD_Auto_02,Auto,2024-03-30,2024-03-30,2029-03-04,42.36,19398.56,300,Actif,Prélèvement,2026-02-15 18:34:26.644311
CTR_011335,CLI_004598,PROD_Vie_05,Vie,2023-05-19,2023-05-19,2024-05-13,296.5,355175.14,0,Actif,Virement,2026-02-15 18:34:26.644625
CTR_011336,CLI_004599,PROD_Épargne_02,Épargne,2023-08-24,2023-08-24,2026-08-08,591.77,70965.84,0,Actif,Carte,2026-02-15 18:34:26.645244
CTR_011337,CLI_004599,PROD_Vie_04,Vie,2024-10-27,2024-10-27,2029-10-01,110.66,414296.29,0,Résilié,Virement,2026-02-15 18:34:26.645392
CTR_011338,CLI_004599,PROD_Santé_03,Santé,2024-07-24,2024-07-24,2028-07-03,186.51,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.645663
CTR_011339,CLI_004599,PROD_Vie_03,Vie,2024-11-21,2024-11-21,2027-11-06,221.04,192592.01,0,Actif,Virement,2026-02-15 18:34:26.645880
CTR_011340,CLI_004600,PROD_Vie_05,Vie,2024-05-11,2024-05-11,2025-05-06,236.9,415860.97,0,Actif,Carte,2026-02-15 18:34:26.646655
CTR_011341,CLI_004600,PROD_Auto_03,Auto,2024-08-30,2024-08-30,2026-08-20,80.36,40731.7,500,Actif,Prélèvement,2026-02-15 18:34:26.646843
CTR_011342,CLI_004600,PROD_Santé_03,Santé,2024-08-16,2024-08-16,2028-07-26,163.24,0.0,0,Actif,Virement,2026-02-15 18:34:26.647009
CTR_011343,CLI_004601,PROD_Épargne_04,Épargne,2024-06-12,2024-06-12,2025-06-07,299.72,12123.93,0,Actif,Virement,2026-02-15 18:34:26.647742
CTR_011344,CLI_004601,PROD_Auto_02,Auto,2024-07-06,2024-07-06,2026-06-26,76.47,49205.35,500,Actif,Carte,2026-02-15 18:34:26.648004
CTR_011345,CLI_004601,PROD_Épargne_04,Épargne,2024-03-28,2024-03-28,2025-03-23,756.15,19879.18,0,Actif,Virement,2026-02-15 18:34:26.648242
CTR_011346,CLI_004601,PROD_Auto_03,Auto,2024-02-17,2024-02-17,2025-02-11,102.98,21813.91,1000,Actif,Carte,2026-02-15 18:34:26.648445
CTR_011347,CLI_004602,PROD_Vie_03,Vie,2024-08-28,2024-08-28,2026-08-18,103.34,378934.86,0,Actif,Virement,2026-02-15 18:34:26.649247
CTR_011348,CLI_004602,PROD_Épargne_03,Épargne,2024-05-28,2024-05-28,2026-05-18,406.23,14438.07,0,Actif,Carte,2026-02-15 18:34:26.649496
CTR_011349,CLI_004602,PROD_Vie_01,Vie,2024-09-20,2024-09-20,2029-08-25,303.95,309144.99,0,Actif,Prélèvement,2026-02-15 18:34:26.649762
CTR_011350,CLI_004603,PROD_Habitation_05,Habitation,2024-07-18,2024-07-18,2026-07-08,83.37,178456.3,300,Actif,Carte,2026-02-15 18:34:26.650529
CTR_011351,CLI_004603,PROD_Habitation_02,Habitation,2024-06-04,2024-06-04,2025-05-30,62.31,166818.09,500,Actif,Virement,2026-02-15 18:34:26.650973
CTR_011352,CLI_004603,PROD_Habitation_04,Habitation,2024-12-05,2024-12-05,2028-11-14,37.24,118976.35,1000,Actif,Carte,2026-02-15 18:34:26.651145
CTR_011353,CLI_004604,PROD_Auto_01,Auto,2023-03-12,2023-03-12,2024-03-06,123.65,14800.87,1000,Actif,Prélèvement,2026-02-15 18:34:26.652244
CTR_011354,CLI_004605,PROD_Auto_01,Auto,2024-01-29,2024-01-29,2026-01-18,112.61,34531.34,500,Actif,Virement,2026-02-15 18:34:26.653232
CTR_011355,CLI_004606,PROD_Épargne_01,Épargne,2024-12-13,2024-12-13,2028-11-22,414.05,16750.29,0,Résilié,Prélèvement,2026-02-15 18:34:26.654281
CTR_011356,CLI_004606,PROD_Vie_02,Vie,2024-11-18,2024-11-18,2028-10-28,484.6,263358.39,0,Actif,Virement,2026-02-15 18:34:26.654699
CTR_011357,CLI_004606,PROD_Épargne_01,Épargne,2024-11-28,2024-11-28,2026-11-18,998.2,85923.39,0,Actif,Prélèvement,2026-02-15 18:34:26.654983
CTR_011358,CLI_004606,PROD_Épargne_04,Épargne,2024-12-14,2024-12-14,2028-11-23,845.26,32236.2,0,Actif,Virement,2026-02-15 18:34:26.655245
CTR_011359,CLI_004607,PROD_Épargne_05,Épargne,2024-10-05,2024-10-05,2025-09-30,359.54,17400.68,0,Résilié,Carte,2026-02-15 18:34:26.656049
CTR_011360,CLI_004608,PROD_Auto_01,Auto,2024-06-07,2024-06-07,2027-05-23,143.0,25673.34,1000,Actif,Prélèvement,2026-02-15 18:34:26.656868
CTR_011361,CLI_004609,PROD_Épargne_02,Épargne,2024-05-31,2024-05-31,2025-05-26,973.45,35948.78,0,Actif,Prélèvement,2026-02-15 18:34:26.657601
CTR_011362,CLI_004610,PROD_Auto_01,Auto,2023-12-20,2023-12-20,2028-11-23,121.61,31236.99,200,Actif,Prélèvement,2026-02-15 18:34:26.658306
CTR_011363,CLI_004610,PROD_Habitation_02,Habitation,2023-09-22,2023-09-22,2024-09-16,80.89,154943.25,1000,Actif,Virement,2026-02-15 18:34:26.658567
CTR_011364,CLI_004610,PROD_Épargne_04,Épargne,2023-04-21,2023-04-21,2024-04-15,487.4,53793.2,0,Résilié,Prélèvement,2026-02-15 18:34:26.658850
CTR_011365,CLI_004611,PROD_Vie_04,Vie,2024-12-26,2024-12-26,2029-11-30,207.54,396232.31,0,Résilié,Prélèvement,2026-02-15 18:34:26.659564
CTR_011366,CLI_004611,PROD_Vie_02,Vie,2024-12-27,2024-12-27,2027-12-12,287.22,322910.23,0,Résilié,Carte,2026-02-15 18:34:26.659815
CTR_011367,CLI_004612,PROD_Santé_05,Santé,2024-12-26,2024-12-26,2029-11-30,166.41,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.660489
CTR_011368,CLI_004612,PROD_Épargne_04,Épargne,2024-07-27,2024-07-27,2029-07-01,553.79,75550.31,0,Actif,Virement,2026-02-15 18:34:26.660831
CTR_011369,CLI_004612,PROD_Auto_01,Auto,2024-08-05,2024-08-05,2025-07-31,77.37,24896.04,300,Actif,Virement,2026-02-15 18:34:26.661280
CTR_011370,CLI_004612,PROD_Santé_02,Santé,2024-11-28,2024-11-28,2028-11-07,168.54,0.0,0,Résilié,Virement,2026-02-15 18:34:26.661537
CTR_011371,CLI_004613,PROD_Auto_02,Auto,2024-02-21,2024-02-21,2026-02-10,123.68,43573.21,1000,Résilié,Carte,2026-02-15 18:34:26.662245
CTR_011372,CLI_004613,PROD_Auto_03,Auto,2024-01-24,2024-01-24,2025-01-18,71.14,34304.6,200,Actif,Prélèvement,2026-02-15 18:34:26.662486
CTR_011373,CLI_004613,PROD_Habitation_04,Habitation,2024-11-26,2024-11-26,2026-11-16,84.83,59453.82,300,Actif,Carte,2026-02-15 18:34:26.662710
CTR_011374,CLI_004614,PROD_Vie_03,Vie,2023-10-29,2023-10-29,2027-10-08,433.27,369292.15,0,Actif,Virement,2026-02-15 18:34:26.663840
CTR_011375,CLI_004614,PROD_Épargne_05,Épargne,2023-07-08,2023-07-08,2026-06-22,969.58,56717.4,0,Actif,Virement,2026-02-15 18:34:26.664097
CTR_011376,CLI_004614,PROD_Santé_03,Santé,2024-08-15,2024-08-15,2025-08-10,102.38,0.0,0,Actif,Prélèvement,2026-02-15 18:34:26.664313
