prime_id,contrat_id,date_echeance,montant_prime,date_paiement,statut_paiement,loaded_at
PRM_00108927,CTR_011973,2024-07-03,88.78,2024-07-04,Payé,2026-02-15 18:34:41.984479
PRM_00108928,CTR_011973,2024-08-02,88.78,2024-08-06,Payé,2026-02-15 18:34:41.984500
PRM_00108929,CTR_011973,2024-09-01,88.78,2024-09-06,Payé,2026-02-15 18:34:41.984523
PRM_00108930,CTR_011973,2024-10-01,88.78,2024-10-03,Payé,2026-02-15 18:34:41.984570
PRM_00108931,CTR_011973,2024-10-31,88.78,2024-11-02,Payé,2026-02-15 18:34:41.984594
PRM_00108932,CTR_011973,2024-11-30,88.78,2024-12-14,Retard,2026-02-15 18:34:41.984615
PRM_00108933,CTR_011973,2024-12-30,88.78,2024-12-30,Payé,2026-02-15 18:34:41.984635
PRM_00108934,CTR_011974,2024-07-15,342.91,2024-07-15,Payé,2026-02-15 18:34:41.984870
PRM_00108935,CTR_011974,2024-08-14,342.91,2024-08-17,Payé,2026-02-15 18:34:41.984896
PRM_00108936,CTR_011974,2024-09-13,342.91,2024-09-17,Payé,2026-02-15 18:34:41.984935
PRM_00108937,CTR_011974,2024-10-13,342.91,2024-10-13,Payé,2026-02-15 18:34:41.984976
PRM_00108938,CTR_011974,2024-11-12,342.91,2024-11-16,Payé,2026-02-15 18:34:41.985017
PRM_00108939,CTR_011974,2024-12-12,342.91,2024-12-14,Payé,2026-02-15 18:34:41.985062
PRM_00108940,CTR_011975,2024-09-03,63.92,2024-09-21,Retard,2026-02-15 18:34:41.986410
PRM_00108941,CTR_011975,2024-10-03,63.92,2024-10-18,Retard,2026-02-15 18:34:41.986476
PRM_00108942,CTR_011975,2024-11-02,63.92,2024-11-04,Payé,2026-02-15 18:34:41.986694
PRM_00108943,CTR_011975,2024-12-02,63.92,2024-12-07,Payé,2026-02-15 18:34:41.986765
PRM_00108944,CTR_011976,2024-09-11,31.71,2024-09-14,Payé,2026-02-15 18:34:41.987284
PRM_00108945,CTR_011976,2024-10-11,31.71,2024-10-11,Payé,2026-02-15 18:34:41.987339
PRM_00108946,CTR_011976,2024-11-10,31.71,2024-11-15,Payé,2026-02-15 18:34:41.987384
PRM_00108947,CTR_011976,2024-12-10,31.71,2024-12-15,Payé,2026-02-15 18:34:41.987426
PRM_00108948,CTR_011977,2023-11-20,60.63,2023-11-24,Payé,2026-02-15 18:34:41.987854
PRM_00108949,CTR_011977,2023-12-20,60.63,2023-12-21,Payé,2026-02-15 18:34:41.987900
PRM_00108950,CTR_011977,2024-01-19,60.63,2024-01-20,Payé,2026-02-15 18:34:41.987941
PRM_00108951,CTR_011977,2024-02-18,60.63,2024-02-22,Payé,2026-02-15 18:34:41.987983
PRM_00108952,CTR_011977,2024-03-19,60.63,2024-03-22,Payé,2026-02-15 18:34:41.988025
PRM_00108953,CTR_011977,2024-04-18,60.63,2024-04-20,Payé,2026-02-15 18:34:41.988066
PRM_00108954,CTR_011977,2024-05-18,60.63,2024-05-22,Payé,2026-02-15 18:34:41.988105
PRM_00108955,CTR_011977,2024-06-17,60.63,2024-06-21,Payé,2026-02-15 18:34:41.988146
PRM_00108956,CTR_011977,2024-07-17,60.63,2024-07-19,Payé,2026-02-15 18:34:41.988188
PRM_00108957,CTR_011977,2024-08-16,60.63,2024-08-21,Payé,2026-02-15 18:34:41.988229
PRM_00108958,CTR_011977,2024-09-15,60.63,2024-09-20,Payé,2026-02-15 18:34:41.988273
PRM_00108959,CTR_011977,2024-10-15,60.63,2024-10-18,Payé,2026-02-15 18:34:41.988316
PRM_00108960,CTR_011977,2024-11-14,60.63,2024-11-19,Payé,2026-02-15 18:34:41.988360
PRM_00108961,CTR_011977,2024-12-14,60.63,2024-12-14,Payé,2026-02-15 18:34:41.988408
PRM_00108962,CTR_011978,2024-08-28,98.66,2024-08-31,Payé,2026-02-15 18:34:41.989090
PRM_00108963,CTR_011978,2024-09-27,98.66,2024-10-01,Payé,2026-02-15 18:34:41.989160
PRM_00108964,CTR_011978,2024-10-27,98.66,2024-10-31,Payé,2026-02-15 18:34:41.989215
PRM_00108965,CTR_011978,2024-11-26,98.66,2024-11-26,Payé,2026-02-15 18:34:41.989256
PRM_00108966,CTR_011978,2024-12-26,98.66,2025-01-10,Retard,2026-02-15 18:34:41.989297
PRM_00108967,CTR_011979,2024-06-25,131.28,2024-06-25,Payé,2026-02-15 18:34:41.989761
PRM_00108968,CTR_011979,2024-07-25,131.28,2024-07-28,Payé,2026-02-15 18:34:41.989817
PRM_00108969,CTR_011979,2024-08-24,131.28,2024-08-24,Payé,2026-02-15 18:34:41.989865
PRM_00108970,CTR_011979,2024-09-23,131.28,2024-09-28,Payé,2026-02-15 18:34:41.989893
PRM_00108971,CTR_011979,2024-10-23,131.28,2024-10-27,Payé,2026-02-15 18:34:41.989916
PRM_00108972,CTR_011979,2024-11-22,131.28,2024-11-27,Payé,2026-02-15 18:34:41.989938
PRM_00108973,CTR_011979,2024-12-22,131.28,2024-12-25,Payé,2026-02-15 18:34:41.989962
PRM_00108974,CTR_011980,2024-11-09,107.48,2024-11-11,Payé,2026-02-15 18:34:41.990518
PRM_00108975,CTR_011980,2024-12-09,107.48,2024-12-12,Payé,2026-02-15 18:34:41.990554
PRM_00108976,CTR_011981,2024-10-26,124.49,2024-10-31,Payé,2026-02-15 18:34:41.990949
PRM_00108977,CTR_011981,2024-11-25,124.49,2024-11-27,Payé,2026-02-15 18:34:41.991006
PRM_00108978,CTR_011981,2024-12-25,124.49,2024-12-30,Payé,2026-02-15 18:34:41.991053
PRM_00108979,CTR_011982,2024-04-28,471.9,2024-05-03,Payé,2026-02-15 18:34:41.991368
PRM_00108980,CTR_011982,2024-05-28,471.9,2024-06-01,Payé,2026-02-15 18:34:41.991394
PRM_00108981,CTR_011982,2024-06-27,471.9,2024-07-01,Payé,2026-02-15 18:34:41.991417
PRM_00108982,CTR_011982,2024-07-27,471.9,2024-07-29,Payé,2026-02-15 18:34:41.991439
PRM_00108983,CTR_011982,2024-08-26,471.9,2024-08-31,Payé,2026-02-15 18:34:41.991462
PRM_00108984,CTR_011982,2024-09-25,471.9,2024-09-26,Payé,2026-02-15 18:34:41.991483
PRM_00108985,CTR_011982,2024-10-25,471.9,2024-11-20,Retard,2026-02-15 18:34:41.991506
PRM_00108986,CTR_011982,2024-11-24,471.9,2024-11-24,Payé,2026-02-15 18:34:41.991528
PRM_00108987,CTR_011982,2024-12-24,471.9,2024-12-24,Payé,2026-02-15 18:34:41.991550
PRM_00108988,CTR_011983,2023-09-04,85.51,2023-09-09,Payé,2026-02-15 18:34:41.991787
PRM_00108989,CTR_011983,2023-10-04,85.51,2023-10-05,Payé,2026-02-15 18:34:41.991813
PRM_00108990,CTR_011983,2023-11-03,85.51,2023-11-05,Payé,2026-02-15 18:34:41.991834
PRM_00108991,CTR_011983,2023-12-03,85.51,2023-12-22,Retard,2026-02-15 18:34:41.991856
PRM_00108992,CTR_011983,2024-01-02,85.51,2024-01-03,Payé,2026-02-15 18:34:41.991878
PRM_00108993,CTR_011983,2024-02-01,85.51,2024-02-03,Payé,2026-02-15 18:34:41.991903
PRM_00108994,CTR_011983,2024-03-02,85.51,2024-03-04,Payé,2026-02-15 18:34:41.991937
PRM_00108995,CTR_011983,2024-04-01,85.51,2024-04-01,Payé,2026-02-15 18:34:41.991986
PRM_00108996,CTR_011983,2024-05-01,85.51,2024-05-27,Retard,2026-02-15 18:34:41.992020
PRM_00108997,CTR_011983,2024-05-31,85.51,2024-06-01,Payé,2026-02-15 18:34:41.992062
PRM_00108998,CTR_011983,2024-06-30,85.51,2024-07-01,Payé,2026-02-15 18:34:41.992105
PRM_00108999,CTR_011983,2024-07-30,85.51,2024-08-03,Payé,2026-02-15 18:34:41.992149
PRM_00109000,CTR_011983,2024-08-29,85.51,2024-09-03,Payé,2026-02-15 18:34:41.992175
PRM_00109001,CTR_011983,2024-09-28,85.51,2024-10-02,Payé,2026-02-15 18:34:41.992196
PRM_00109002,CTR_011983,2024-10-28,85.51,2024-10-30,Payé,2026-02-15 18:34:41.992217
PRM_00109003,CTR_011983,2024-11-27,85.51,2024-11-28,Payé,2026-02-15 18:34:41.992238
PRM_00109004,CTR_011983,2024-12-27,85.51,2024-12-30,Payé,2026-02-15 18:34:41.992259
PRM_00109005,CTR_011984,2023-05-28,106.44,2023-05-30,Payé,2026-02-15 18:34:41.992586
PRM_00109006,CTR_011984,2023-06-27,106.44,2023-06-29,Payé,2026-02-15 18:34:41.992613
PRM_00109007,CTR_011984,2023-07-27,106.44,2023-08-01,Payé,2026-02-15 18:34:41.992635
PRM_00109008,CTR_011984,2023-08-26,106.44,2023-08-29,Payé,2026-02-15 18:34:41.992656
PRM_00109009,CTR_011984,2023-09-25,106.44,2023-09-28,Payé,2026-02-15 18:34:41.992677
PRM_00109010,CTR_011984,2023-10-25,106.44,2023-10-29,Payé,2026-02-15 18:34:41.992698
PRM_00109011,CTR_011984,2023-11-24,106.44,2023-11-29,Payé,2026-02-15 18:34:41.992734
PRM_00109012,CTR_011984,2023-12-24,106.44,2024-01-06,Retard,2026-02-15 18:34:41.992775
PRM_00109013,CTR_011984,2024-01-23,106.44,2024-01-28,Payé,2026-02-15 18:34:41.992818
PRM_00109014,CTR_011984,2024-02-22,106.44,2024-02-22,Payé,2026-02-15 18:34:41.992860
PRM_00109015,CTR_011984,2024-03-23,106.44,2024-03-24,Payé,2026-02-15 18:34:41.992903
PRM_00109016,CTR_011984,2024-04-22,106.44,2024-04-23,Payé,2026-02-15 18:34:41.992943
PRM_00109017,CTR_011984,2024-05-22,106.44,2024-05-24,Payé,2026-02-15 18:34:41.992987
PRM_00109018,CTR_011984,2024-06-21,106.44,2024-06-24,Payé,2026-02-15 18:34:41.993033
PRM_00109019,CTR_011984,2024-07-21,106.44,2024-07-21,Payé,2026-02-15 18:34:41.993074
PRM_00109020,CTR_011984,2024-08-20,106.44,2024-08-22,Payé,2026-02-15 18:34:41.993116
PRM_00109021,CTR_011984,2024-09-19,106.44,2024-09-22,Payé,2026-02-15 18:34:41.993159
PRM_00109022,CTR_011984,2024-10-19,106.44,2024-10-21,Payé,2026-02-15 18:34:41.993202
PRM_00109023,CTR_011984,2024-11-18,106.44,2024-11-20,Payé,2026-02-15 18:34:41.993246
PRM_00109024,CTR_011984,2024-12-18,106.44,2024-12-18,Payé,2026-02-15 18:34:41.993287
PRM_00109025,CTR_011985,2024-12-18,64.6,2024-12-19,Payé,2026-02-15 18:34:41.993653
PRM_00109026,CTR_011986,2024-10-16,48.51,2024-10-16,Payé,2026-02-15 18:34:41.993877
PRM_00109027,CTR_011986,2024-11-15,48.51,2024-11-17,Payé,2026-02-15 18:34:41.993911
PRM_00109028,CTR_011986,2024-12-15,48.51,2024-12-18,Payé,2026-02-15 18:34:41.993955
PRM_00109029,CTR_011987,2024-09-28,89.3,2024-10-02,Payé,2026-02-15 18:34:41.994258
PRM_00109030,CTR_011987,2024-10-28,89.3,2024-10-28,Payé,2026-02-15 18:34:41.994308
PRM_00109031,CTR_011987,2024-11-27,89.3,2024-11-30,Payé,2026-02-15 18:34:41.994352
PRM_00109032,CTR_011987,2024-12-27,89.3,2024-12-30,Payé,2026-02-15 18:34:41.994422
PRM_00109033,CTR_011988,2024-09-06,127.57,2024-09-09,Payé,2026-02-15 18:34:41.994678
PRM_00109034,CTR_011988,2024-10-06,127.57,2024-10-10,Payé,2026-02-15 18:34:41.994703
PRM_00109035,CTR_011988,2024-11-05,127.57,2024-11-06,Payé,2026-02-15 18:34:41.994725
PRM_00109036,CTR_011988,2024-12-05,127.57,2024-12-05,Payé,2026-02-15 18:34:41.994748
PRM_00109037,CTR_011989,2024-09-21,296.2,2024-09-21,Payé,2026-02-15 18:34:41.994946
PRM_00109038,CTR_011989,2024-10-21,296.2,2024-11-20,Retard,2026-02-15 18:34:41.994972
PRM_00109039,CTR_011989,2024-11-20,296.2,2024-11-25,Payé,2026-02-15 18:34:41.994994
PRM_00109040,CTR_011989,2024-12-20,296.2,2024-12-20,Payé,2026-02-15 18:34:41.995015
PRM_00109041,CTR_011990,2023-02-15,58.37,2023-02-17,Payé,2026-02-15 18:34:41.995300
PRM_00109042,CTR_011990,2023-03-17,58.37,2023-03-19,Payé,2026-02-15 18:34:41.995350
PRM_00109043,CTR_011990,2023-04-16,58.37,2023-04-16,Payé,2026-02-15 18:34:41.995393
PRM_00109044,CTR_011990,2023-05-16,58.37,2023-05-19,Payé,2026-02-15 18:34:41.995436
PRM_00109045,CTR_011990,2023-06-15,58.37,2023-06-16,Payé,2026-02-15 18:34:41.995478
PRM_00109046,CTR_011990,2023-07-15,58.37,2023-07-20,Payé,2026-02-15 18:34:41.995519
PRM_00109047,CTR_011990,2023-08-14,58.37,2023-08-19,Payé,2026-02-15 18:34:41.995563
PRM_00109048,CTR_011990,2023-09-13,58.37,2023-09-13,Payé,2026-02-15 18:34:41.995604
PRM_00109049,CTR_011990,2023-10-13,58.37,2023-10-18,Payé,2026-02-15 18:34:41.995645
PRM_00109050,CTR_011990,2023-11-12,58.37,2023-11-16,Payé,2026-02-15 18:34:41.995686
PRM_00109051,CTR_011990,2023-12-12,58.37,2024-01-04,Retard,2026-02-15 18:34:41.995729
PRM_00109052,CTR_011990,2024-01-11,58.37,2024-01-12,Payé,2026-02-15 18:34:41.995775
PRM_00109053,CTR_011990,2024-02-10,58.37,2024-02-15,Payé,2026-02-15 18:34:41.995810
PRM_00109054,CTR_011990,2024-03-11,58.37,2024-03-31,Retard,2026-02-15 18:34:41.995838
PRM_00109055,CTR_011990,2024-04-10,58.37,2024-04-14,Payé,2026-02-15 18:34:41.995877
PRM_00109056,CTR_011990,2024-05-10,58.37,2024-05-15,Payé,2026-02-15 18:34:41.995919
PRM_00109057,CTR_011990,2024-06-09,58.37,2024-06-14,Payé,2026-02-15 18:34:41.995966
PRM_00109058,CTR_011990,2024-07-09,58.37,2024-07-13,Payé,2026-02-15 18:34:41.995998
PRM_00109059,CTR_011990,2024-08-08,58.37,2024-08-10,Payé,2026-02-15 18:34:41.996019
PRM_00109060,CTR_011990,2024-09-07,58.37,2024-09-08,Payé,2026-02-15 18:34:41.996040
PRM_00109061,CTR_011990,2024-10-07,58.37,2024-10-07,Payé,2026-02-15 18:34:41.996061
PRM_00109062,CTR_011990,2024-11-06,58.37,2024-11-07,Payé,2026-02-15 18:34:41.996082
PRM_00109063,CTR_011990,2024-12-06,58.37,2024-12-09,Payé,2026-02-15 18:34:41.996103
PRM_00109064,CTR_011991,2023-02-05,51.86,2023-02-05,Payé,2026-02-15 18:34:41.996494
PRM_00109065,CTR_011991,2023-03-07,51.86,2023-03-11,Payé,2026-02-15 18:34:41.996551
PRM_00109066,CTR_011991,2023-04-06,51.86,2023-04-08,Payé,2026-02-15 18:34:41.996598
PRM_00109067,CTR_011991,2023-05-06,51.86,2023-05-07,Payé,2026-02-15 18:34:41.996639
PRM_00109068,CTR_011991,2023-06-05,51.86,2023-06-05,Payé,2026-02-15 18:34:41.996682
PRM_00109069,CTR_011991,2023-07-05,51.86,2023-07-08,Payé,2026-02-15 18:34:41.996723
PRM_00109070,CTR_011991,2023-08-04,51.86,2023-08-08,Payé,2026-02-15 18:34:41.996763
PRM_00109071,CTR_011991,2023-09-03,51.86,2023-09-07,Payé,2026-02-15 18:34:41.996806
PRM_00109072,CTR_011991,2023-10-03,51.86,2023-10-06,Payé,2026-02-15 18:34:41.996852
PRM_00109073,CTR_011991,2023-11-02,51.86,2023-11-05,Payé,2026-02-15 18:34:41.996897
PRM_00109074,CTR_011991,2023-12-02,51.86,2023-12-05,Payé,2026-02-15 18:34:41.997051
PRM_00109075,CTR_011991,2024-01-01,51.86,2024-01-06,Payé,2026-02-15 18:34:41.997115
PRM_00109076,CTR_011991,2024-01-31,51.86,2024-02-05,Payé,2026-02-15 18:34:41.997167
PRM_00109077,CTR_011991,2024-03-01,51.86,2024-03-03,Payé,2026-02-15 18:34:41.997208
PRM_00109078,CTR_011991,2024-03-31,51.86,2024-04-02,Payé,2026-02-15 18:34:41.997251
PRM_00109079,CTR_011991,2024-04-30,51.86,2024-05-04,Payé,2026-02-15 18:34:41.997293
PRM_00109080,CTR_011991,2024-05-30,51.86,2024-06-23,Retard,2026-02-15 18:34:41.997336
PRM_00109081,CTR_011991,2024-06-29,51.86,2024-06-29,Payé,2026-02-15 18:34:41.997380
PRM_00109082,CTR_011991,2024-07-29,51.86,2024-07-30,Payé,2026-02-15 18:34:41.997421
PRM_00109083,CTR_011991,2024-08-28,51.86,2024-08-28,Payé,2026-02-15 18:34:41.997458
PRM_00109084,CTR_011991,2024-09-27,51.86,2024-10-14,Retard,2026-02-15 18:34:41.997497
PRM_00109085,CTR_011991,2024-10-27,51.86,2024-10-31,Payé,2026-02-15 18:34:41.997534
PRM_00109086,CTR_011991,2024-11-26,51.86,2024-12-21,Retard,2026-02-15 18:34:41.997629
PRM_00109087,CTR_011991,2024-12-26,51.86,2024-12-28,Payé,2026-02-15 18:34:41.997666
PRM_00109088,CTR_011992,2024-03-23,556.7,2024-03-26,Payé,2026-02-15 18:34:41.998350
PRM_00109089,CTR_011992,2024-04-22,556.7,2024-04-23,Payé,2026-02-15 18:34:41.998391
PRM_00109090,CTR_011992,2024-05-22,556.7,2024-05-24,Payé,2026-02-15 18:34:41.998435
PRM_00109091,CTR_011992,2024-06-21,556.7,2024-07-16,Retard,2026-02-15 18:34:41.998479
PRM_00109092,CTR_011992,2024-07-21,556.7,2024-07-23,Payé,2026-02-15 18:34:41.998523
PRM_00109093,CTR_011992,2024-08-20,556.7,2024-08-21,Payé,2026-02-15 18:34:41.998548
PRM_00109094,CTR_011992,2024-09-19,556.7,2024-09-21,Payé,2026-02-15 18:34:41.998588
PRM_00109095,CTR_011992,2024-10-19,556.7,2024-10-21,Payé,2026-02-15 18:34:41.998632
PRM_00109096,CTR_011992,2024-11-18,556.7,2024-11-21,Payé,2026-02-15 18:34:41.998678
PRM_00109097,CTR_011992,2024-12-18,556.7,2024-12-19,Payé,2026-02-15 18:34:41.998720
PRM_00109098,CTR_011993,2024-09-24,321.95,2024-09-28,Payé,2026-02-15 18:34:41.999114
PRM_00109099,CTR_011993,2024-10-24,321.95,2024-10-29,Payé,2026-02-15 18:34:41.999148
PRM_00109100,CTR_011993,2024-11-23,321.95,2024-11-25,Payé,2026-02-15 18:34:41.999191
PRM_00109101,CTR_011993,2024-12-23,321.95,2024-12-27,Payé,2026-02-15 18:34:41.999233
PRM_00109102,CTR_011994,2024-12-17,69.88,2024-12-22,Payé,2026-02-15 18:34:41.999585
PRM_00109103,CTR_011995,2024-05-06,407.34,2024-05-06,Payé,2026-02-15 18:34:41.999946
PRM_00109104,CTR_011995,2024-06-05,407.34,2024-06-06,Payé,2026-02-15 18:34:41.999995
PRM_00109105,CTR_011995,2024-07-05,407.34,2024-07-06,Payé,2026-02-15 18:34:42.000037
PRM_00109106,CTR_011995,2024-08-04,407.34,2024-08-07,Payé,2026-02-15 18:34:42.000078
PRM_00109107,CTR_011995,2024-09-03,407.34,2024-09-04,Payé,2026-02-15 18:34:42.000119
PRM_00109108,CTR_011995,2024-10-03,407.34,2024-10-03,Payé,2026-02-15 18:34:42.000159
PRM_00109109,CTR_011995,2024-11-02,407.34,2024-11-07,Payé,2026-02-15 18:34:42.000200
PRM_00109110,CTR_011995,2024-12-02,407.34,2024-12-03,Payé,2026-02-15 18:34:42.000241
PRM_00109111,CTR_011996,2024-11-29,684.48,2024-12-03,Payé,2026-02-15 18:34:42.000641
PRM_00109112,CTR_011996,2024-12-29,684.48,2025-01-10,Retard,2026-02-15 18:34:42.000687
PRM_00109113,CTR_011997,2024-03-12,106.27,2024-03-15,Payé,2026-02-15 18:34:42.001097
PRM_00109114,CTR_011997,2024-04-11,106.27,,Impayé,2026-02-15 18:34:42.001129
PRM_00109115,CTR_011997,2024-05-11,106.27,2024-05-16,Payé,2026-02-15 18:34:42.001166
PRM_00109116,CTR_011997,2024-06-10,106.27,2024-06-13,Payé,2026-02-15 18:34:42.001204
PRM_00109117,CTR_011997,2024-07-10,106.27,2024-07-13,Payé,2026-02-15 18:34:42.001237
PRM_00109118,CTR_011997,2024-08-09,106.27,2024-08-14,Payé,2026-02-15 18:34:42.001271
PRM_00109119,CTR_011997,2024-09-08,106.27,2024-09-08,Payé,2026-02-15 18:34:42.001306
PRM_00109120,CTR_011997,2024-10-08,106.27,2024-10-20,Retard,2026-02-15 18:34:42.001342
PRM_00109121,CTR_011997,2024-11-07,106.27,2024-11-09,Payé,2026-02-15 18:34:42.001378
PRM_00109122,CTR_011997,2024-12-07,106.27,2024-12-08,Payé,2026-02-15 18:34:42.001413
PRM_00109123,CTR_011998,2024-05-12,85.34,2024-05-13,Payé,2026-02-15 18:34:42.002070
PRM_00109124,CTR_011998,2024-06-11,85.34,2024-06-25,Retard,2026-02-15 18:34:42.002131
PRM_00109125,CTR_011998,2024-07-11,85.34,2024-07-12,Payé,2026-02-15 18:34:42.002178
PRM_00109126,CTR_011998,2024-08-10,85.34,2024-08-14,Payé,2026-02-15 18:34:42.002221
PRM_00109127,CTR_011998,2024-09-09,85.34,2024-09-09,Payé,2026-02-15 18:34:42.002263
PRM_00109128,CTR_011998,2024-10-09,85.34,2024-10-13,Payé,2026-02-15 18:34:42.002304
PRM_00109129,CTR_011998,2024-11-08,85.34,2024-11-13,Payé,2026-02-15 18:34:42.002349
PRM_00109130,CTR_011998,2024-12-08,85.34,2024-12-12,Payé,2026-02-15 18:34:42.002391
PRM_00109131,CTR_011999,2023-09-11,568.08,2023-09-11,Payé,2026-02-15 18:34:42.003120
PRM_00109132,CTR_011999,2023-10-11,568.08,2023-10-16,Payé,2026-02-15 18:34:42.003202
PRM_00109133,CTR_011999,2023-11-10,568.08,2023-11-13,Payé,2026-02-15 18:34:42.003251
PRM_00109134,CTR_011999,2023-12-10,568.08,2023-12-19,Retard,2026-02-15 18:34:42.003379
PRM_00109135,CTR_011999,2024-01-09,568.08,2024-01-11,Payé,2026-02-15 18:34:42.003457
PRM_00109136,CTR_011999,2024-02-08,568.08,2024-02-13,Payé,2026-02-15 18:34:42.003509
PRM_00109137,CTR_011999,2024-03-09,568.08,2024-03-11,Payé,2026-02-15 18:34:42.003552
PRM_00109138,CTR_011999,2024-04-08,568.08,2024-04-10,Payé,2026-02-15 18:34:42.003594
PRM_00109139,CTR_011999,2024-05-08,568.08,2024-05-09,Payé,2026-02-15 18:34:42.003634
PRM_00109140,CTR_011999,2024-06-07,568.08,2024-06-10,Payé,2026-02-15 18:34:42.003677
PRM_00109141,CTR_011999,2024-07-07,568.08,2024-08-01,Retard,2026-02-15 18:34:42.003715
PRM_00109142,CTR_011999,2024-08-06,568.08,2024-08-10,Payé,2026-02-15 18:34:42.003761
PRM_00109143,CTR_011999,2024-09-05,568.08,2024-09-30,Retard,2026-02-15 18:34:42.003791
PRM_00109144,CTR_012000,2024-03-25,821.99,2024-03-27,Payé,2026-02-15 18:34:42.004462
PRM_00109145,CTR_012000,2024-04-24,821.99,2024-04-26,Payé,2026-02-15 18:34:42.004537
PRM_00109146,CTR_012000,2024-05-24,821.99,2024-05-29,Payé,2026-02-15 18:34:42.004579
PRM_00109147,CTR_012000,2024-06-23,821.99,2024-06-27,Payé,2026-02-15 18:34:42.004620
PRM_00109148,CTR_012000,2024-07-23,821.99,2024-08-18,Retard,2026-02-15 18:34:42.004661
PRM_00109149,CTR_012000,2024-08-22,821.99,2024-09-17,Retard,2026-02-15 18:34:42.004706
PRM_00109150,CTR_012000,2024-09-21,821.99,2024-09-26,Payé,2026-02-15 18:34:42.004749
PRM_00109151,CTR_012000,2024-10-21,821.99,2024-10-24,Payé,2026-02-15 18:34:42.004776
PRM_00109152,CTR_012000,2024-11-20,821.99,2024-11-20,Payé,2026-02-15 18:34:42.004798
PRM_00109153,CTR_012000,2024-12-20,821.99,2024-12-25,Payé,2026-02-15 18:34:42.004822
PRM_00109154,CTR_012001,2024-07-06,38.37,2024-07-06,Payé,2026-02-15 18:34:42.005279
PRM_00109155,CTR_012001,2024-08-05,38.37,2024-08-06,Payé,2026-02-15 18:34:42.005329
PRM_00109156,CTR_012001,2024-09-04,38.37,2024-09-06,Payé,2026-02-15 18:34:42.005373
PRM_00109157,CTR_012001,2024-10-04,38.37,2024-10-08,Payé,2026-02-15 18:34:42.005413
PRM_00109158,CTR_012001,2024-11-03,38.37,2024-11-04,Payé,2026-02-15 18:34:42.005455
PRM_00109159,CTR_012001,2024-12-03,38.37,2024-12-04,Payé,2026-02-15 18:34:42.005500
PRM_00109160,CTR_012002,2024-10-13,48.79,2024-10-16,Payé,2026-02-15 18:34:42.005896
PRM_00109161,CTR_012002,2024-11-12,48.79,2024-11-13,Payé,2026-02-15 18:34:42.005945
PRM_00109162,CTR_012002,2024-12-12,48.79,2024-12-17,Payé,2026-02-15 18:34:42.005985
PRM_00109163,CTR_012003,2023-11-21,114.52,2023-11-23,Payé,2026-02-15 18:34:42.006391
PRM_00109164,CTR_012003,2023-12-21,114.52,2023-12-21,Payé,2026-02-15 18:34:42.006430
PRM_00109165,CTR_012003,2024-01-20,114.52,2024-01-23,Payé,2026-02-15 18:34:42.006472
PRM_00109166,CTR_012003,2024-02-19,114.52,2024-02-24,Payé,2026-02-15 18:34:42.006518
PRM_00109167,CTR_012003,2024-03-20,114.52,2024-03-24,Payé,2026-02-15 18:34:42.006562
PRM_00109168,CTR_012003,2024-04-19,114.52,2024-04-24,Payé,2026-02-15 18:34:42.006604
PRM_00109169,CTR_012003,2024-05-19,114.52,2024-05-20,Payé,2026-02-15 18:34:42.006647
PRM_00109170,CTR_012003,2024-06-18,114.52,2024-06-22,Payé,2026-02-15 18:34:42.006688
PRM_00109171,CTR_012003,2024-07-18,114.52,2024-07-20,Payé,2026-02-15 18:34:42.006730
PRM_00109172,CTR_012003,2024-08-17,114.52,2024-08-21,Payé,2026-02-15 18:34:42.006770
PRM_00109173,CTR_012003,2024-09-16,114.52,2024-09-18,Payé,2026-02-15 18:34:42.006813
PRM_00109174,CTR_012003,2024-10-16,114.52,2024-10-20,Payé,2026-02-15 18:34:42.006855
PRM_00109175,CTR_012003,2024-11-15,114.52,2024-11-19,Payé,2026-02-15 18:34:42.006893
PRM_00109176,CTR_012004,2024-09-12,155.32,2024-09-16,Payé,2026-02-15 18:34:42.007309
PRM_00109177,CTR_012004,2024-10-12,155.32,2024-10-14,Payé,2026-02-15 18:34:42.007341
PRM_00109178,CTR_012004,2024-11-11,155.32,2024-11-13,Payé,2026-02-15 18:34:42.007365
PRM_00109179,CTR_012004,2024-12-11,155.32,2024-12-13,Payé,2026-02-15 18:34:42.007387
PRM_00109180,CTR_012005,2024-12-27,365.68,2024-12-29,Payé,2026-02-15 18:34:42.007710
PRM_00109181,CTR_012006,2024-06-26,197.85,2024-06-29,Payé,2026-02-15 18:34:42.008058
PRM_00109182,CTR_012006,2024-07-26,197.85,2024-07-26,Payé,2026-02-15 18:34:42.008085
PRM_00109183,CTR_012006,2024-08-25,197.85,2024-08-30,Payé,2026-02-15 18:34:42.008107
PRM_00109184,CTR_012006,2024-09-24,197.85,2024-09-29,Payé,2026-02-15 18:34:42.008145
PRM_00109185,CTR_012006,2024-10-24,197.85,2024-10-27,Payé,2026-02-15 18:34:42.008227
PRM_00109186,CTR_012006,2024-11-23,197.85,2024-11-26,Payé,2026-02-15 18:34:42.008270
PRM_00109187,CTR_012006,2024-12-23,197.85,2024-12-24,Payé,2026-02-15 18:34:42.008309
PRM_00109188,CTR_012007,2024-03-07,176.12,2024-03-08,Payé,2026-02-15 18:34:42.008694
PRM_00109189,CTR_012007,2024-04-06,176.12,2024-04-11,Payé,2026-02-15 18:34:42.008745
